,number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_gamma,params_lambda,params_learning_rate,params_rank,state
32,32,0.8343106166151737,2021-04-22 10:46:22.230589,2021-04-22 10:53:10.856893,0 days 00:06:48.626304,0.06745838255562085,512,0.12191122396594621,0.0001,0.01,35.0,COMPLETE
33,33,0.8340301287437779,2021-04-22 10:53:10.857843,2021-04-22 10:56:49.599030,0 days 00:03:38.741187,0.021289437179631096,512,0.04396060716755304,0.0001,0.01,65.0,COMPLETE
34,34,0.8173869551049006,2021-04-22 10:56:49.600159,2021-04-22 11:01:29.701979,0 days 00:04:40.101820,0.04265737478665927,1024,0.08630998780803689,0.0001,0.05,30.0,COMPLETE
35,35,0.5035837737412038,2021-04-22 11:01:29.703065,2021-04-22 11:04:26.816522,0 days 00:02:57.113457,0.0783588550575037,512,0.1926365093965608,1.0,0.01,50.0,COMPLETE
36,36,0.8348888477082157,2021-04-22 11:04:26.817479,2021-04-22 11:08:18.624386,0 days 00:03:51.806907,0.002573994453119177,512,0.15673925111711168,0.0001,0.005,15.0,COMPLETE
37,37,0.8309340531784263,2021-04-22 11:08:18.625486,2021-04-22 11:17:22.740728,0 days 00:09:04.115242,0.00044865288447805364,128,0.1546000999200599,0.001,0.005,10.0,COMPLETE
38,38,0.8343427820029178,2021-04-22 11:17:22.741779,2021-04-22 11:21:02.132865,0 days 00:03:39.391086,0.09426829755928795,512,0.14445515944506465,1e-05,0.005,20.0,COMPLETE
39,39,0.8352819490396911,2021-04-22 11:21:02.134121,2021-04-22 11:27:47.316509,0 days 00:06:45.182388,0.01331282802878074,1024,0.17921209022761697,0.0001,0.005,15.0,COMPLETE
40,40,0.8323896670554025,2021-04-22 11:27:47.317389,2021-04-22 11:31:37.894871,0 days 00:03:50.577482,0.00904763022423136,1024,0.18537985611231142,0.0001,0.005,115.0,COMPLETE
41,41,0.8368028407884,2021-04-22 11:31:37.896375,2021-04-22 11:40:57.866212,0 days 00:09:19.969837,0.017884334424428425,1024,0.21340557803187338,0.0001,0.005,5.0,COMPLETE
42,42,0.8332515925621997,2021-04-22 11:40:57.867142,2021-04-22 11:46:50.244539,0 days 00:05:52.377397,0.022704005466587195,1024,0.21636795896349975,0.0001,0.005,5.0,COMPLETE
43,43,0.8331745727475827,2021-04-22 11:46:50.245719,2021-04-22 11:52:57.844523,0 days 00:06:07.598804,0.009817802377330926,1024,0.16994491929387306,0.0001,0.005,20.0,COMPLETE
44,44,0.5181506689098554,2021-04-22 11:52:57.845992,2021-04-22 11:54:38.207517,0 days 00:01:40.361525,0.001708762414667693,1024,0.26901850227937363,0.01,0.005,5.0,COMPLETE
45,45,0.8349305532643545,2021-04-22 11:54:38.208763,2021-04-22 11:58:24.745775,0 days 00:03:46.537012,0.02682350409334537,1024,0.16484246126851437,1e-05,0.005,15.0,COMPLETE
46,46,0.8349319463545002,2021-04-22 11:58:24.746815,2021-04-22 12:02:11.889625,0 days 00:03:47.142810,0.027393582520790334,1024,0.23464660723080577,1e-05,0.005,15.0,COMPLETE
47,47,0.8349284860569901,2021-04-22 12:02:11.890536,2021-04-22 12:05:59.335330,0 days 00:03:47.444794,0.02485039463496562,1024,0.30297946774138296,1e-05,0.005,15.0,COMPLETE
48,48,0.8336711305666523,2021-04-22 12:05:59.336406,2021-04-22 12:09:21.853428,0 days 00:03:22.517022,0.022289669724805797,1024,0.3112581439920605,1e-05,0.005,85.0,COMPLETE
49,49,0.8319036592989636,2021-04-22 12:09:21.854352,2021-04-22 12:12:05.021927,0 days 00:02:43.167575,0.014732703302963585,1024,0.37386722838231845,1e-05,0.005,190.0,COMPLETE
50,50,0.8351104131209725,2021-04-22 12:12:05.022872,2021-04-22 12:18:35.779476,0 days 00:06:30.756604,0.02920251068591712,1024,0.29949773948133107,1e-05,0.005,5.0,COMPLETE
51,51,0.8351149320132023,2021-04-22 12:18:35.780509,2021-04-22 12:25:07.148819,0 days 00:06:31.368310,0.028417326815272266,1024,0.2956634786122064,1e-05,0.005,5.0,COMPLETE
52,52,0.8351086586219756,2021-04-22 12:25:07.150429,2021-04-22 12:31:40.825086,0 days 00:06:33.674657,0.031264055007191524,1024,0.2822583750577074,1e-05,0.005,5.0,COMPLETE
53,53,0.834981451677545,2021-04-22 12:31:40.826324,2021-04-22 12:38:23.343518,0 days 00:06:42.517194,0.03903690856406282,1024,0.3251477685279141,1e-05,0.005,5.0,COMPLETE
